Unique_member_identifier,Points,Adjustments,POSCineplex,POS,AccountOpenD2D,PacPadD2D,VISACineplex,VISA,VISAAccountOpen,CineplexIssue,CineplexRedeem,AdjustmentBNS,AdjustmentMaritz,AdjustmentCineplex,PointsScene,PointsCatalogOrders,CARAIssue,CARARedeem,AdjustmentCARA,BNSOther,AdjustmentBNSOther,VISAPrePaid,PointsTotal
8FB5E9CE-D811-408B-9E18-B8BA57AEF959,640,0,0,0,0,0,0,0,0,390,0,0,0,0,250,0,0,0,0,0,0,0,0
291077DC-B72A-44C8-A031-BDD36CCF1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D467AFFD-6898-46E6-B16F-D013B83BDCCC,861,0,397,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C158B344-098F-47D0-A563-6CD8D9A3F9AB,540,0,0,0,0,0,0,0,0,290,0,0,0,0,250,0,0,0,0,0,0,0,0
43505758-B357-4ED2-9B53-1ADD1CAF6795,660,0,0,0,0,0,0,0,0,410,0,0,0,0,250,0,0,0,0,0,0,0,0
5163996F-DA26-486B-94DD-69E1EBEAAC65,1245,0,0,0,0,0,0,0,0,250,0,0,0,0,980,0,15,0,0,0,0,0,0
8433CAA3-4071-4B04-B6AE-60201261074F,898,0,0,0,0,0,0,0,0,0,0,0,0,0,898,0,0,0,0,0,0,0,0
AB7BB254-1DA8-4FA5-85DF-02C4F09329ED,3336,0,180,214,0,0,0,0,0,2540,0,0,0,0,250,0,152,0,0,0,0,0,0
BA3290E4-BC80-4952-9B88-C5F9D92F8041,969,0,0,0,0,0,0,0,0,247,-1000,0,0,0,1621,0,101,0,0,0,0,0,0
C1DA701C-DFDD-44FA-83BA-77DC2596B0FB,391,0,0,0,0,0,0,0,0,100,0,0,0,0,250,0,41,0,0,0,0,0,0
7B2E9AA3-EB7B-4C39-A7FF-E7F0BD840430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0FC341E7-E328-4854-92BA-CDD42756F866,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
B9B7E1A5-777F-49C9-8711-BCAD38E38426,383,0,0,0,0,0,0,0,0,100,0,0,0,0,250,0,33,0,0,0,0,0,0
70DC929E-9FB4-4534-8666-EB7D2EBCDC23,452,0,84,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9A0194FA-D5FB-4035-930C-3ED34D64A371,1655,0,0,0,0,0,0,0,0,1150,0,0,0,0,505,0,0,0,0,0,0,0,0
CE398EFD-D1F6-4E9F-974F-4550A10FBB9F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BBC0291-ED89-44AC-9FFB-7DB09D8BE878,370,0,0,0,0,0,0,0,0,120,0,0,0,0,250,0,0,0,0,0,0,0,0
2437ADB4-484F-400F-B579-EDB78A3A9F3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11B63ECA-7E28-47F1-9D74-D944F90201DE,2033,0,0,0,0,0,0,0,0,2567,-1000,0,0,0,466,0,0,0,0,0,0,0,0
BFF12E5C-98B5-447F-82C1-179173CED513,3078,0,0,31,0,2500,0,0,0,0,0,0,0,0,500,0,47,0,0,0,0,0,0
A4C9BF5D-9A90-4DCF-BB40-C8BBAC37890A,2956,0,190,846,0,0,0,4420,2000,250,-5000,0,0,0,250,0,0,0,0,0,0,0,0
E3280A73-103B-4E70-9165-E1F5DBE3E488,647,0,0,0,0,0,0,0,0,3897,-3500,0,0,0,250,0,0,0,0,0,0,0,0
317E5AF2-C29D-47F2-930C-40AC07CA0388,700,0,0,0,0,0,0,0,0,450,0,0,0,0,250,0,0,0,0,0,0,0,0
A5F31BC4-37D8-4602-8F33-569C6F3B1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190FA6E6-E2D0-4DDD-8DBA-E594D99C89A0,520,0,0,0,0,0,0,0,0,270,0,0,0,0,250,0,0,0,0,0,0,0,0
FD3B3243-5576-4E10-900E-5B56FAA58435,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,0,146,0,0,0,0,0,0
D736AC86-8DD1-46AC-A767-23D302540EA0,498,0,0,0,0,0,0,0,0,150,0,0,0,0,250,0,98,0,0,0,0,0,0
CBB84C44-5E24-4EAA-858E-D87D32138682,-13899,20025,821,740,0,5000,0,0,0,2250,-8000,0,20025,0,-14752,0,42,0,0,0,0,0,0
A6D11930-ACAF-4AC3-A273-15AA25864F63,150,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0
8F9FB219-0CC2-46FB-9027-AF328916EE19,1550,0,0,0,0,0,0,0,0,1300,0,0,0,0,250,0,0,0,0,0,0,0,0
E3389C3B-33E9-4F60-897C-69E7E516672E,1427,0,0,0,0,0,0,0,0,2112,0,0,0,0,250,0,65,-1000,0,0,0,0,0
C7822D38-85CA-4E73-9FDD-0C8FEE80EBF3,1530,0,0,0,0,0,0,0,0,1280,0,0,0,0,250,0,0,0,0,0,0,0,0
B1F8E168-7681-41E7-83F4-3A51BCE26CD8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F6E6AA82-F811-40F4-B802-7FEA295C9B29,1276,0,0,0,0,0,0,0,0,200,0,0,0,0,505,0,571,0,0,0,0,0,0
139BA49C-A457-4B4C-86EC-048038042E0D,518,0,0,0,0,0,0,0,0,250,0,0,0,0,250,0,18,0,0,0,0,0,0
771EF9AC-0E3C-4D26-947F-5E5DEA6937CC,1300,0,36,1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11BCC8A6-EC33-4314-AF4C-B5B70C1D530B,960,0,0,0,0,0,0,0,0,710,0,0,0,0,250,0,0,0,0,0,0,0,0
6F8F7D98-D045-4FC0-A82F-7BD1CC08709F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1FBF0CE2-BD96-4147-A4DE-EB65B9F4679B,11211,0,0,966,0,5000,0,5946,2000,20,-3000,0,0,0,250,0,29,0,0,0,0,0,0
209F0C32-E425-44A1-82BF-655514DF9189,700,0,0,0,0,0,0,0,0,450,0,0,0,0,250,0,0,0,0,0,0,0,0
86040B10-BD14-400B-9D66-479C364C0F9D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17B82E49-130B-45AD-A1D5-6F3CB0249C30,696,0,0,0,0,0,0,0,0,420,0,0,0,0,272,0,4,0,0,0,0,0,0
3A942A46-2ED4-4651-ADAB-802075C7DC8A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07C4D574-C128-432E-93A2-51B52CD09072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C77247A2-0E98-4BFB-98A2-4B400878A846,43,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB57DDEA-1FBA-44B7-9EDE-3CBD6D88003D,10205,0,17,34,0,0,0,8154,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26DCA4C9-4F0F-4C0D-957D-FBFD3789A595,680,0,0,0,0,0,0,0,0,1930,-1500,0,0,0,250,0,0,0,0,0,0,0,0
7B632688-429B-4EFF-9E0C-F35E9F60DC44,2009,0,835,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E7A40894-B8AF-4296-A7F6-7C928D523C22,413,0,0,22,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0,0,0,0,0
80D34B46-17E8-49ED-A4A8-13601B287410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E979EB59-AFD6-4AE7-8A3A-C21F68B5E2FF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99B93E81-4091-424E-92FE-B4B8DDF6A487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A006608C-222C-41CE-8E72-66F1AAD24787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44E174C6-6553-4923-9DFF-09DF025479AA,700,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0
B1DF27C2-181D-4EB0-A13E-AB82727DF524,1950,0,0,0,0,0,0,0,0,1700,0,0,0,0,250,0,0,0,0,0,0,0,0
DB7DD533-97BE-43BC-AE43-EFF65D18EB7C,341,0,0,0,0,0,0,0,0,150,0,0,0,0,191,0,0,0,0,0,0,0,0
BE54738A-1348-4D00-A348-95CD3AE61EFE,720,0,0,0,0,0,0,0,0,470,0,0,0,0,250,0,0,0,0,0,0,0,0
7685F519-BFE7-496F-B39B-F5C98B9D4CB3,440,0,0,0,0,0,0,0,0,370,-2500,0,0,0,2545,0,25,0,0,0,0,0,0
E45F85EB-79DA-4788-928D-704097D5CA3A,350,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0
FE900078-32FA-4516-ACEB-0DEC4B966C3C,650,0,0,0,0,0,0,0,0,150,0,0,0,0,500,0,0,0,0,0,0,0,0
0B8BCA57-9C62-431F-9F81-C3915771BA6D,1327,0,237,887,0,0,295,7843,2000,805,-11000,0,0,0,250,0,10,0,0,0,0,0,0
4ED20EB5-F806-4BA4-B67D-8D5C9E01AF5C,2629,0,0,0,0,0,0,0,0,720,0,0,0,0,1909,0,0,0,0,0,0,0,0
CDD3A19B-D409-4DBB-9168-874771FA9E44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAAEFA80-4AD0-4C9F-B8CE-980A08E810C3,992,0,541,409,0,0,0,0,0,750,-1000,0,0,0,292,0,0,0,0,0,0,0,0
33D8FC54-7F8B-4094-89E5-44E4B6D7A69A,476,0,0,0,0,0,0,0,0,175,0,0,0,0,301,0,0,0,0,0,0,0,0
45D290C9-7587-40BC-BC52-F385185872B5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391F2DD2-D2E2-4C1C-B29A-A3E7A8F9BC44,2927,-1000,341,925,1000,0,0,514,0,0,0,0,-1000,0,147,0,0,0,0,0,0,0,0
5B29CBDB-4AC8-4DB2-8E6D-3D2807E8A4FA,14,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F88BEB93-5DCE-49F3-9464-4C548004F8E2,9160,-1000,72,1386,1000,0,0,9066,2000,0,-5000,0,-1000,0,636,0,0,0,0,0,0,0,0
FAB30BF6-4FD1-4E82-8C83-6BE24377ED25,414,0,0,0,0,0,0,0,0,1030,-2000,0,0,0,1384,0,0,0,0,0,0,0,0
1E7492C0-C017-42A1-A724-F97F42C77BB3,500,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0
77A33DD2-9088-4ED1-B131-196E6CD663B2,1758,0,975,1014,0,0,0,0,0,939,-1500,0,0,0,319,0,11,0,0,0,0,0,0
E7ED6873-1066-4F20-B31D-1A544A49F613,891,0,0,0,0,0,0,0,0,679,-2000,0,0,0,2212,0,0,0,0,0,0,0,0
24258C46-82C4-4B56-A19B-5A67BA0968EA,4433,-1000,259,366,1000,0,0,6308,2000,0,-6000,0,-1000,0,500,0,0,0,0,0,0,0,0
47B96548-A86E-490A-A168-08B82227F746,1306,-1000,0,306,1000,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
D8488D4A-F688-40D8-B0F7-4853EABA2AC0,239,0,0,0,0,0,0,0,0,150,0,0,0,0,89,0,0,0,0,0,0,0,0
5E2D56A0-500B-43AE-8A6F-460B26D74E13,337,0,0,0,0,0,0,0,0,1087,-1000,0,0,0,250,0,0,0,0,0,0,0,0
B80C1CCB-B16B-4260-A0C3-6B3007B77F2D,728,0,0,0,0,0,0,0,0,2117,-2000,0,0,0,250,0,361,0,0,0,0,0,0
E9449AE3-D732-49BE-9CC4-38571C30A221,1200,0,0,0,0,0,0,0,0,1700,-1000,0,0,0,500,0,0,0,0,0,0,0,0
550AFE0D-5FB3-41A8-A99F-3D2FFFE4FC4A,275,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,25,0,0,0,0,0,0
094C9847-E2CF-4B3E-8FF0-77C44D3C84D5,1120,0,0,0,0,0,0,0,0,1187,-500,0,0,0,250,0,183,0,0,0,0,0,0
67491B88-43DA-42DE-84A8-BA52B1098823,900,0,0,0,0,0,0,0,0,650,0,0,0,0,250,0,0,0,0,0,0,0,0
5F716D29-98A8-4FD4-A734-8323E25800B6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F8119115-3376-4A98-93FE-257042796F44,1304,0,0,0,0,0,65,9101,2000,100,-3000,0,0,0,1038,0,0,-8000,0,0,0,0,0
1A14F80E-E916-452C-A443-B051C3213A52,319,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0
6C2D5F5A-54E7-4D88-A7F6-8DF8BBD403F5,1832,0,0,0,0,0,0,0,0,1582,0,0,0,0,250,0,0,0,0,0,0,0,0
A1E4E779-7319-4DF2-950C-5200A30B520F,1397,0,0,0,0,0,0,0,0,225,0,0,0,0,1172,0,0,0,0,0,0,0,0
73947BEC-C593-4DB9-BB9C-C0AA79DD92BB,745,0,0,0,0,0,0,0,0,495,0,0,0,0,250,0,0,0,0,0,0,0,0
902E7135-5BA1-468F-A750-10C619FB0C5C,753,316,0,0,0,0,0,0,0,1475,-1500,0,316,0,250,0,528,0,0,0,0,0,0
3410C9F6-A5AA-4D05-9D88-FB1953029327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D9E42A9E-8410-4EA4-9DBA-093FA957DC6F,540,0,0,0,0,0,0,0,0,290,0,0,0,0,250,0,0,0,0,0,0,0,0
E2CFEE58-13B6-43F7-A6FB-865E1F2C71CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49496979-64EE-4CC7-B144-D0356D0AD4AB,6660,-1000,89,285,1000,5000,0,0,0,0,0,0,-1000,0,250,0,36,0,0,0,0,0,0
9FD396A1-91BC-4EDA-BEC2-DE7112379D6B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9179EEC7-214C-409E-B8E2-D243F2E37F5E,1820,0,0,0,0,0,0,0,0,2570,-1000,0,0,0,250,0,0,0,0,0,0,0,0
8E612283-7B57-4050-B6AC-D1031F190691,2697,-1000,1037,908,1000,0,0,0,0,250,-1500,0,-1000,0,969,0,33,0,0,0,0,0,0
D45A0268-70AE-4E54-8C98-79DAB8F5D872,1415,0,0,0,0,0,0,0,0,3680,-3000,0,0,0,735,0,0,0,0,0,0,0,0
C6EEC8F0-9319-47BA-BCB8-C71B3CC39487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D40C2FB4-E5CB-4722-B669-DEB2F7EB0590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284A1E0-4566-4C3C-BFCE-9F453F9DCB5B,1661,0,0,0,0,0,0,0,0,1411,0,0,0,0,250,0,0,0,0,0,0,0,0
1C7440DE-8FEA-48A9-B6C4-CDE1AFDDE98B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627E536-5D89-4CEA-956B-F269432401A5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AD449443-3DB3-46F9-911B-CACA7DD64368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FC550C57-D947-4225-8D2F-CABFF76DC3AE,1165,-1000,52,113,1000,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
0AE291D8-E62E-4A8A-83B3-115708A468FF,4413,-1000,131,2031,1000,0,320,2511,2000,170,-4000,0,-1000,0,250,0,0,0,0,0,0,0,0
210EFA5D-197B-47B6-B36D-7EBDF1335263,1061,-1000,33,28,1000,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
353E7FAD-B4C7-466F-A822-00E36B9447E9,9330,0,440,3036,0,2500,0,12341,2000,513,-18000,0,0,0,500,0,0,0,0,6000,0,0,0
BBA4060B-1A4F-45BB-A4EB-6DA10B3B4FBA,560,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,60,0,0,0,0,0,0
BE88B94B-641D-425C-8D64-2B56965DC039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ADCCED5-5CB8-4185-B3EC-BA269306B578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF9C2EEF-4439-49A7-8F7E-ADB61821A6AD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4CBB8A77-D4BF-4C0C-ADB9-D3B98403EC59,3044,-1000,633,831,1000,5000,0,0,0,80,-5000,0,-1000,0,500,0,0,0,0,0,0,0,0
9B7D139C-AF9A-4341-B890-572B3EAF521D,11449,-1000,40,36,1000,0,295,21184,2000,544,-14500,0,-1000,0,850,0,0,0,0,0,0,0,0
104BE5F3-E1B9-4758-A6BA-9C364F3D9DA4,1144,-1000,413,3020,1000,5000,420,5210,2000,1656,-10000,0,-1000,0,-7575,0,0,0,0,0,0,0,0
46AA6D77-7D33-43D6-89EA-D8BE12CC6029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79E8B709-9F4F-4DE1-ABF0-D8ACCC9787F6,264,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,14,0,0,0,0,0,0
09BCD9A8-F186-4A5F-BE22-A93BF3864CA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A4E0219E-A8CB-41BD-9E9E-5B9B0E415F98,1820,0,0,0,0,0,0,0,0,1570,0,0,0,0,250,0,0,0,0,0,0,0,0
7BFD140E-B086-43FC-AC10-037692BD7D28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8A20E7E0-4EFC-441D-8E62-077D895A2F72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0295B8AA-E0EB-4FB7-8449-ECD49D3D3C82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0158CE1A-5ADC-4680-A23D-066C0449EB83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2E852271-E1C8-4307-B12B-B26A5BFA1CE4,281,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0
577718AB-91DB-4B02-B0B8-3AFF93139274,784,0,0,0,0,0,0,0,0,400,0,0,0,0,359,0,25,0,0,0,0,0,0
0FF1BC50-170B-45DD-B77B-4D60CF0D84C1,881,0,0,0,0,0,0,0,0,620,0,0,0,0,250,0,11,0,0,0,0,0,0
3696D0E9-CA30-4EDF-A08F-62E4E628F766,6763,-1000,621,892,1000,5000,0,0,0,0,-1000,0,-1000,0,250,0,0,0,0,0,0,0,0
A58E9494-123A-4D21-AD35-B8396D4B7A56,350,0,0,0,0,0,0,0,0,100,0,0,0,0,250,0,0,0,0,0,0,0,0
55EF893E-3F83-4019-9247-9497B3C5125C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0
6C05BBA4-6A6D-424E-AD2F-A15EF2DAEA5B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFDAD278-6959-4624-B14A-9DB1EB01DCA9,2741,0,1165,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0DF03B5F-D36E-406C-B688-B696F6F1823A,738,0,0,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ED3F1FFF-D57F-4A6E-BD5C-9654CDB41528,8278,-1000,62,495,1000,0,0,4721,2000,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0
A6DC84D9-4815-41F1-9DDE-73E1E77C5AEC,3672,-1000,263,548,1000,0,0,15312,2000,0,-8000,0,-1000,0,-7451,0,0,0,0,0,0,0,0
32688672-5086-4777-A387-826B7D0D8135,1419,0,0,0,0,0,0,0,0,919,0,0,0,0,500,0,0,0,0,0,0,0,0
F3D9F5B7-3109-4920-8AB0-E0EF53C40DF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98F4FB55-2E19-4D95-9713-FCE2CE772923,750,0,0,0,0,0,0,0,0,500,0,0,0,0,250,0,0,0,0,0,0,0,0
3016A9C3-A42C-4450-9C7E-F5A4F8FC2D0A,350,0,0,0,0,0,0,0,0,100,0,0,0,0,250,0,0,0,0,0,0,0,0
1BC3E074-9C3B-4887-8CC5-DA7501411B42,1479,0,0,0,0,0,0,0,0,1180,0,0,0,0,277,0,22,0,0,0,0,0,0
EF528268-0A46-4D4D-AC96-1461B87C1F0D,22,0,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228A13E3-E103-41AB-9426-8DE431278960,5706,0,0,706,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA77AC38-8041-4A7A-9927-6FC7BAC503CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EA5DF01E-2559-4BAE-8CCE-653545E712F6,3380,0,436,444,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3313A911-1506-4662-B6FD-54F464212053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDB42603-1E28-4755-8D5E-5DEE75DDB907,7505,0,356,457,0,0,0,6692,2000,0,-3000,0,0,0,0,0,0,0,0,1000,0,0,0
10EAEF93-C215-4F85-86D4-F78F5BC2DFDB,5020,0,0,20,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3EC07935-F94A-4069-B03C-FCB7909D2226,5284,0,145,139,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47C17989-993B-48C4-8FB0-D1F028CD41D7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874A8287-9F1E-4ACE-B90A-8FF5ABFD05E4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F17CA1EC-5B5F-4189-BAB1-9808603EFF30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D96F1832-3E6D-44DF-B1F6-C3418239498A,1784,0,213,647,0,0,0,3067,2000,607,-6000,0,0,0,250,0,0,0,0,1000,0,0,0
93AFD72E-722C-45FF-B952-548D54B02220,2512,0,1,11,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06A91D7A-3360-4640-995E-32DBFBB6115E,390,0,0,0,0,0,0,0,0,140,0,0,0,0,250,0,0,0,0,0,0,0,0
C8E1B62C-B529-4989-8635-5E26DDF10659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F8389974-18D2-4915-AFFB-E6D2C0A10B2D,576,0,0,0,0,0,0,0,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0
E7ADE72A-7B37-4CE4-8C6B-CBD91C563E59,1617,0,26,710,0,0,0,0,0,2400,-2000,0,0,0,481,0,0,0,0,0,0,0,0
DC64E547-CC11-45A2-A1B7-2F47674DA8DB,966,192,0,0,0,0,0,0,0,0,0,0,192,0,966,0,0,0,0,0,0,0,0
E186B0AF-3ACC-436E-A5B0-6B999EED8E19,639,0,0,0,0,0,0,0,0,320,0,0,0,0,319,0,0,0,0,0,0,0,0
610D46DC-934A-4BBA-8975-C67282AC6DE0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EEDECC0E-366E-4129-AEAF-3F07979BCED6,750,0,0,0,0,0,0,0,0,500,0,0,0,0,250,0,0,0,0,0,0,0,0
09D76A21-5EEB-46F8-9531-B16DA17B8043,1355,0,0,0,0,0,0,0,0,220,0,0,0,0,1135,0,0,0,0,0,0,0,0
5D78F52D-DA90-4FC2-B723-C786A823720E,950,0,0,0,0,0,0,0,0,700,0,0,0,0,250,0,0,0,0,0,0,0,0
7D6F1084-62B0-4921-B1E3-041B89F32F22,836,0,0,0,0,0,0,0,0,0,0,0,0,0,836,0,0,0,0,0,0,0,0
0F66B845-92D6-4975-BA59-99691D6D4D1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272D040D-D238-4E17-838F-A48CBBF44C70,257,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,7,0,0,0,0,0,0
1D5B1BF6-4C9B-4954-AE49-62861CF51E73,720,0,0,0,0,0,0,0,0,470,0,0,0,0,250,0,0,0,0,0,0,0,0
83FB3922-FD58-4169-BE4F-99935BFE13D5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93EB6A5A-0444-4C83-BF61-C89BD6F80FFB,604,0,122,203,0,0,0,0,0,0,0,0,0,0,250,0,29,0,0,0,0,0,0
5874CEA4-DF6B-4563-92AB-036CDA96FF7A,6241,0,173,1068,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1A86BBA-A975-41F1-A571-F911C9E78471,1516,0,0,0,0,0,0,0,0,1227,0,0,0,0,250,0,39,0,0,0,0,0,0
C9D3369F-5FF0-4CD2-9745-7BE056E4A7C0,265,0,132,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A5BA977E-1F24-41C5-9783-B8D734230560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6B9C2803-CEBA-4617-AEE4-7F74A41B8AEE,636,0,0,0,0,0,0,0,0,0,0,0,0,0,636,0,0,0,0,0,0,0,0
6D482C47-64B6-442A-8E82-325996E879C0,950,0,0,0,0,0,0,0,0,700,0,0,0,0,250,0,0,0,0,0,0,0,0
699744CE-C4C9-4C8A-82F1-A81C76B08344,1508,0,0,0,0,0,0,0,0,1250,0,0,0,0,258,0,0,0,0,0,0,0,0
EB65FBB8-5CB1-4529-BD9E-8E141DF3EF2C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6411D186-C3BB-49A8-8256-BD5943DD9F4D,1587,0,22,49,0,0,160,4876,2000,480,-6000,0,0,0,0,0,0,0,0,0,0,0,0
040BE2D2-B14E-435B-8ECB-BD7B33F0B26D,392,0,0,0,0,0,0,0,0,100,0,0,0,0,250,0,42,0,0,0,0,0,0
A9AD11E0-EDC6-4118-9ECD-6D20524CFF5F,400,0,0,0,0,0,0,0,0,150,0,0,0,0,250,0,0,0,0,0,0,0,0
7B75CD2D-9FBF-40F5-BFDC-DB8BCA5359B9,1850,0,0,0,0,0,0,0,0,350,0,0,0,0,1500,0,0,0,0,0,0,0,0
FA5232F0-F9BD-4871-B5A6-D6003D208B83,447,0,0,0,0,0,0,0,0,1197,-1000,0,0,0,250,0,0,0,0,0,0,0,0
96EF1969-FD9D-4E59-BB89-6A29092BA096,584,0,0,0,0,0,0,0,0,0,0,0,0,0,584,0,0,0,0,0,0,0,0
41B6EC30-8F65-44D9-91B0-89DA18C070A3,949,0,0,0,0,0,0,0,0,669,0,0,0,0,280,0,0,0,0,0,0,0,0
