LocationID,LocationCode,BrandCode,isCorporate,Name,Address,City,Province,PostalCode,OperatingStatus
228,2313,HAR,TRUE,HV-265 Lakeshore Rd-North Bay ,265 Lakeshore Dr,North Bay,Ontario,P1A 2B9,Inactive
229,2314,HAR,TRUE,HV-2681 Dundas St W - Miss    ,2681 Dundas St West,Mississauga,Ontario,L5K 1R9,Active
230,2315,HAR,FALSE,"HV-Dundas & Arvilla Rd, London",2000 Dundas St E,London,Ontario,N5V 3Z1,Active
231,2316,HAR,FALSE,HV-Upper James St - Hamilton  ,960 Upper James St,Hamilton,Ontario,L9C 3A5,Closed
232,2317,HAR,FALSE,"HV - Jarry Blvd., Quebec      ",7001 Rue Jarry E,Anjou,Quebec,H1J 2J1,Closed
233,2318,HAR,FALSE,"HV-16925 Yonge St, Newmarket  ",16925 Yonge Street South,Newmarket,Ontario,L3Y 5Y1,Inactive
234,2319,HAR,FALSE,HV-9 Bloor St E - Toronto     ,9 Bloor St East,Toronto,Ontario,M4W 1A9,Closed
235,2320,HAR,FALSE,SWI & HAR Combo-Carlton Place ,10455 Hwy 7 RR#4,Carleton Place,Ontario,K7C 3P2,Active
236,2321,HAR,FALSE,"HV-Niagara St., Welland       ",830 Niagara St,Welland,Ontario,L3C 1M3,Active
237,2322,HAR,FALSE,HV- Cambridge On.             ,600 Hespeler Road,Cambridge,Ontario,N1R 8H2,Active
238,2323,HAR,FALSE,"HV - Kennedy Rd.S., Brampton  ",168 Kennedy Rd S,Brampton,Ontario,L6W 3G6,Inactive
239,2324,HAR,TRUE,HV-B. Cousineau - St Hubert PQ,5060 Boul Cousineau,Saint-Hubert,Quebec,J3Y 7G5,Active
240,2325,HAR,FALSE,"HV-6023 Yonge St,Willowdale   ",6023 Yonge Street,Willowdale,Ontario,M2M 3W2,Inactive
241,2326,HAR,FALSE,"HV-Henri Bourassa, Montreal   ",5815 Boul Henri-Bourassa E,Montreal-Nord,Quebec,H1G 2V1,Closed
242,2327,HAR,FALSE,"HV-151 York Blvd,Hamilton     ",151 York Boulevard,Hamilton,Ontario,L8R 3M2,Inactive
243,2328,HAR,FALSE, Harvey's Bathurst & Rutherfor,9320 Bathurst Street,Vaughan,Ontario,L6A 4N9,Active
244,2329,HAR,FALSE,HV-1141 Highbury Ave - London ,1141 Highbury Ave N,London,Ontario,N5Y 1A5,Closed
245,2330,HAR,TRUE,"HV - Montee St-Jean, D.D.O.   ",3700 Boul Saint-Jean,Dollard-Des-Ormeaux,Quebec,H9G 1X1,Inactive
246,2331,HAR,TRUE,HV-630 boul Cure-Poirier O    ,"630, boul. Cure-Poirier ouest",Longueuil,Quebec,J4J 2H7,Inactive
247,2332,HAR,FALSE,"HV-30 Eglinton Ave. E,Toronto ",30 Eglinton Avenue East,Toronto,Ontario,M4P 1A6,Inactive
248,2333,HAR,TRUE,"HOG-Montee St-Jean, D.D.O.    ",3700 Boul Saint-Jean,Dollard-Des-Ormeaux,Quebec,H9G 1X1,Closed
249,2334,HAR,FALSE,"HV - First Avenue, Limoilou   ",2647 1E AV,Quebec,Quebec,G1L 3N6,Closed
250,2335,HAR,FALSE,"HV - King St.W., Hamilton     ",620 King St West,Hamilton,Ontario,L8P 1C2,Closed
251,2336,HAR,FALSE,"HV - Jean Talon O., Montreal  ",461 Rue Jean-Talon O,Montreal,Quebec,H3N 1R4,Inactive
252,2337,HAR,FALSE,"HV-Lawrence Ave.E., Scarboro  ",2310 Lawrence Ave East,Scarborough,Ontario,M1P 2P9,Active
253,2338,HAR,FALSE,"HV - Carling Ave., Ottawa     ",2949 Carling Ave,Ottawa,Ontario,K2B 8K6,Inactive
254,2339,HAR,FALSE,"HV-15 Westney Road N., Ajax   ",15 Westney Rd N,Ajax,Ontario,L1T 1P4,Active
255,2340,HAR,FALSE,"HV-6510 4th St NE,Calgary Alta",6510 4th St NE,Calgary,Alberta,T2K 6A9,Inactive
256,2341,HAR,FALSE,HV- Mascouche Quebec          ,406 Montee Masson,Mascouche,Quebec,J7K 2L5,Active
257,2342,HAR,FALSE,"HV-Highway 7, Markham         ",5284 Hwy 7,Markham,Ontario,L3P 1B9,Closed
258,2343,HAR,FALSE,"HV - Dixie Road, Mississauga  ",5165 Dixie Rd,Mississauga,Ontario,L4W 4G1,Closed
259,2344,HAR,FALSE,"HV - Royal Blvd, Quebec       ",4520 Boulevard des Recollets,Trois Rivières,Quebec,G9A 4N2,Inactive
260,2345,HAR,FALSE,"HV - Burnhamthorpe Rd., Miss. ",780 Burnhamthorpe Rd W,Mississauga,Ontario,L5C 2R9,Inactive
261,2346,HAR,FALSE,"HV-Decarie Blvd, Montreal     ",7475 Boul Decarie,Montreal,Quebec,H4P 2G9,Active
262,2347,HAR,FALSE,HV-MaCleod Trial SE Calgary   ,10816 MacLeod Trail SE,Calgary,Alberta,T2J 5N8,Inactive
263,2348,HAR,FALSE,"HV-N.gate Village Mall,Calgary",525 36 St NE,Calgary,Alberta,T2A 6K3,Active
264,2349,HAR,FALSE,"HV - Sherbrooke E., Montreal  ",2793 Rue Sherbrooke E,Montreal,Quebec,H2K 1G9,Closed
265,2350,HAR,FALSE,HV-2200 Queen St E - Brampton ,2200 Queen St East,Brampton,Ontario,L6S 4G9,Active
266,2351,HAR,FALSE,"HV-684 Ontario St, Stratford  ",684 Ontario Street,Stratford,Ontario,N5A 3J7,Inactive
267,2352,HAR,FALSE,"HV-2180 Bloor St W,Toronto    ",2180 Bloor Street,Toronto,Ontario,M6S 1N3,Inactive
268,2353,HAR,FALSE,HV-6440 Erin Mills Pkwy - Miss,6430 Erin Mills Pkwy,Mississauga,Ontario,L5N 3P3,Active
269,2354,HAR,FALSE,HV-138 Woodlawn Rd W - Guelph ,138 Woodlawn Rd W,Guelph,Ontario,N1H 1B2,Closed
270,2355,HAR,FALSE,"HV-BartonSt. E., StoneyCreek  ",2800 Barton St East,Hamilton,Ontario,L8E 2J9,Closed
271,2356,HAR,FALSE,"HV-3780 boul St. Laurent, Mtl ","3780, boulevard St-Laurent",Montreal,Quebec,K2K 1X6,Inactive
272,2357,HAR,FALSE,"HV - Don Mills Rd., Toronto   ",1310 Don Mills Rd  Unit 4,North York,Ontario,M3B 2W6,Inactive
273,2358,HAR,TRUE,HV-4974-98th Ave - Edmonton   ,4979 98 Ave NW,Edmonton,Alberta,T6B 2Y7,Closed
274,2359,HAR,FALSE,"HV - John Street, Thornhill   ",2300 John St,Thornhill,Ontario,L3T 6G7,Inactive
275,2360,HAR,FALSE,"HV-George-Gagne Blvd.,Delson  ",15 Boul Georges-Gagne,Delson,Quebec,J5B 2C9,Active
276,2361,HAR,FALSE,"HV - VictoriaParkAve.,Scarboro",2555 Victoria Park Ave,Scarborough,Ontario,M1T 1A3,Inactive
277,2362,HAR,TRUE,"HV Plus-80 Front Street, Tor. ",80 Front St E,Toronto,Ontario,M5E 1T4,Closed
278,2363,HAR,FALSE,"HV-3253 Douglas St,Victoria   ",3253 Douglas Street,Victoria,British Columbia,V8Z 3K8,Inactive
279,2364,HAR,FALSE,"HV Plus-QueenStreetE.,Toronto ",1641 Queen St E,Toronto,Ontario,M4L 1G4,Active
280,2365,HAR,FALSE,"HV - 13232 107th Street, Edmon",13232 - 97th Street,Edmonton,Alberta,"",Inactive
281,2366,HAR,FALSE,"HV - Main Street E., Milton   ",420 Main St E,Milton,Ontario,L9T 1P9,Inactive
282,2367,HAR,FALSE,"HV-Barton Street E.,Hamilton  ",1200 Barton St East,Hamilton,Ontario,L8H 2V7,Active
283,2368,HAR,FALSE,HV Plus-Place Jacques Cartier ,452 Place Jacques-Cartier,Montreal,Quebec,H2Y 3B3,Closed
284,2369,HAR,FALSE,"HV-2104 Highway #7,Concord    ",2104 Highway # 7,Concord,Ontario,L4K 2S9,Inactive
285,2370,HAR,FALSE,"HV-Henri Bourassa E., Anjou   ",8000 Boul Henri-Bourassa Est,Montreal,Quebec,H1E 1P2,Active
286,2371,HAR,FALSE,"HV-Hamel Blvd.,AncienneLorette",6545 Boul Wilfrid-Hamel,L'Ancienne-Lorette,Quebec,G2E 5W3,Inactive
287,2372,HAR,FALSE,"HV-First Street, Collingwood  ",440 1 St,Collingwood,Ontario,L9Y 1B6,Active
288,2373,HAR,FALSE,"HV-Main Street N., Brampton   ",320 Main St North,Brampton,Ontario,L6V 4A3,Active
289,2374,HAR,FALSE,"HV - Malden Road, LaSalle     ",5925 Malden Rd,Windsor,Ontario,N9H 1S6,Inactive
290,2376,HAR,FALSE,"HV-2970 boul. Laurier,Ste Foy ","2970, boul. Laurier",Ste-Foy,Quebec,G1V 2M4,Inactive
291,2377,HAR,FALSE,"HV - Hurontario St., Miss.    ",2515 Hurontario St  Unit 101,Mississauga,Ontario,L5A 4C8,Inactive
292,2378,HAR,FALSE,HV-96 boul. St Jean Baptiste  ,"96, boul. St-Jean Baptiste",Chateauguay,Quebec,J6K 3A6,Inactive
293,2379,HAR,FALSE,"HV-109 Young Street, Alliston ",109 Young Street Alliston,Alliston,Ontario,L9R 0E9,Active
294,2380,HAR,FALSE,"HV-317 Yonge St,Toronto       ",317 Yonge Street,Toronto,Ontario,M5B 1R7,Inactive
295,2381,HAR,FALSE,"HV-Fairway Road S., Kitchener ",560 Fairway Rd South,Kitchener,Ontario,N2C 1X3,Active
296,2382,HAR,FALSE,"HV Plus-MainStreet W,OwenSound",690 10th St W,Owen Sound,Ontario,N4K 3R9,Closed
297,2383,HAR,TRUE,HV-St-Charles-Borromee sud    ,165 Rue Saint-Charles-Borromee S,Joliette,Quebec,J6E 4T2,Closed
298,2384,HAR,FALSE,"HV-HenriBourassa, Charlesbourg",7730 Boul Henri-Bourassa,Charlesbourg,Quebec,G1H 3G2,Closed
299,2385,HAR,FALSE,HV-King & Park Oshawa         ,2 Warren Avenue,Oshawa,Ontario,L1J 0A1,Active
300,2386,HAR,FALSE,HAR/SWI Combo-West Edm. Mall  ,8770 170th St NW Suite 1534,Edmonton,Alberta,T5T 4M2,Active
301,2387,HAR,FALSE,"HV-Tauton Road E., Oshawa     ",250 Taunton Rd East,Oshawa,Ontario,L1G 7T1,Active
302,2388,HAR,FALSE,HV-Upper Middle Road East     ,1011 Upper Middle Rd E,Oakville,Ontario,L6H 4L3,Active
303,2389,HAR,FALSE,"HV-3220 17th Ave St W,Calgary ",3220 - 17th Avenue  S.W.,Calgary,Alberta,T3E 0B3,Inactive
304,2390,HAR,FALSE,"HV-600 Oxford St W,London     ",600 Oxford Street West,London,Ontario,N6H 1T9,Inactive
305,2391,HAR,FALSE,"HV - Moody Blvd., Terrebonne  ",1090 Boul Moody,Terrebonne,Quebec,J6W 3K9,Closed
306,2392,HAR,TRUE,"HV-2025 Guelph Line,Burlington",2025 Guelph Line,Burlington,Ontario,L7P 4M8,Closed
307,2393,HAR,FALSE,"HV Plus-Algonquin Blvd,Timmins",410 Algonquin Blvd E,Timmins,Ontario,P4N 1B6,Closed
308,2394,HAR,FALSE,HV-Cite-Des-Jeunes            ,48 boul. de la Cite-Des-Jeunes,Vaudreuil-Dorion,Quebec,J7V 9L5,Active
309,2395,HAR,FALSE,HV-Trinity Commons            ,Trinity Common Plaza,Brampton,Ontario,L6R 2K7,Active
310,2396,HAR,FALSE,"HV-160 Keil Dr S,Chatham      ",160 Keil Drive South,Chatham,Ontario,N7M 6B7,Inactive
311,2397,HAR,FALSE,"HV-1048A Broadview Ave,Toronto",1048A Broadview Avenue,Toronto,Ontario,M4K 2S2,Inactive
312,2398,HAR,FALSE,"HV - 118th Avenue, Edmonton   ",14204 118th Ave NW,Edmonton,Alberta,T5L 2M5,Closed
313,2399,HAR,FALSE,"HV-O'Connor Drive, Toronto    ",1100 O'Connor Drive,Toronto,Ontario,M4B 3L4,Active
314,2423,HAR,FALSE,"HV-Portage Ave, Winnipeg      ",600 Portage Avenue,Winnipeg,Manitoba,R3C 3L7,Active
315,2424,HAR,FALSE,HV+ 49 Eglinton East          ,49 Eglinton Avenue East,Toronto,Ontario,M4P 1G6,Active
316,2425,HAR,FALSE,"HV Plus-Henderson Dr, Aurora  ",1 Henderson Dr.,Aurora,Ontario,L4G 4J7,Active
317,2426,HAR,FALSE,HV-Carling Avenue             ,2150 Carling Avenue,Ottawa,Ontario,K2A 1H1,Active
318,2427,HAR,FALSE,"HV Plus - Highway 93, Midland ",Hwy 93 P.O. Box 601,Midland,Ontario,L4R 4L3,Active
319,2428,HAR,FALSE,"HV-Memorial Ave,Thunder  Bay  ",1043 Memorial Avenue,Thunder Bay,Ontario,P7B 4A3,Inactive
320,2429,HAR,FALSE,"HV Plus-LakeshoreRd.W,Oakville",2346 Lakeshore Rd W,Oakville,Ontario,L6L 1H5,Closed
321,2430,HAR,FALSE,"HV-225 The East Mall,Toronto  ",225 The East Mall,Etobicoke,Ontario,M9B 3Y5,Inactive
322,2431,HAR,TRUE,"HV-1444 Talbot Blvd,Chicoutimi",1444 Boul Talbot,Chicoutimi,Quebec,G7H 4B7,Closed
323,2432,HAR,FALSE,"HV - College Street, Toronto  ",1269 College St,Toronto,Ontario,M6H 1C5,Closed
324,2433,HAR,FALSE,HV-Glendale & 406             ,344 Glendale Avenue,St. Catharines,Ontario,L2T 4E3,Active
325,2434,HAR,FALSE,"HV-370 Steeles Ave W,Thornhill",370 Steeles Avenue West,Thornhill,Ontario,L4J 1A1,Inactive
326,2435,HAR,FALSE,"HV-Market Drive, Milton       ",50 Market Dr,Milton,Ontario,L9T 3H5,Active
327,2436,HAR,FALSE,"HV-623 Dundas St,Woodstock    ",623 Dundas St,Woodstock,Ontario,N4S 1E1,Inactive
328,2437,HAR,FALSE,"HV-Stewart Blvd., Brockville  ",358 Stewart Blvd,Brockville,Ontario,K6V 4X1,Active
329,2438,HAR,FALSE,"HV-109th Street, Edmonton     ",10358 109 St NW,Edmonton,Alberta,T5J 4X9,Active
330,2439,HAR,FALSE,"HV-Yonge St.,Oakridges        ",13008 Yonge St,Richmond Hill,Ontario,L4E 3S8,Active
331,2440,HAR,FALSE,"HV-Tecumseh Road E., Windsor  ",7011 Tecumseh Rd East,Windsor,Ontario,N8T 3K7,Active
332,2441,HAR,FALSE,"HV-552 Sackville Dr,Lower Sack",552 Sackville Drive,Lower Sackville,Nova Scotia,B4C 2S2,Inactive
333,2442,HAR,FALSE,HV-Starbank                   ,423 Norwich Avenue,Woodstock,Ontario,N4S 3W4,Active
334,2443,HAR,FALSE,"HV-9 Champlain St.,Dieppe     ",9 Champlain St.,Dieppe,New Brunswick,E1A 1N4,Closed
335,2444,HAR,FALSE,"HV - Bovaird Dr., Brampton    ",380 Bovaird Drive,Brampton,Ontario,L6Z 2S6,Closed
336,2445,HAR,FALSE,HV- Ira NeedlesBlvd & Highland,235 Ira Needles Blvd,Kitchener,Ontario,N2N 0B2,Active
337,2446,HAR,FALSE,"HV-Bronson Ave., Ottawa       ",564 Bronson Ave,Ottawa,Ontario,K1R 6K3,Active
338,2447,HAR,FALSE,"HV - Kingston Rd., Scarborough",3490 Kingston Rd,Scarborough,Ontario,M1M 1R5,Closed
339,2448,HAR,FALSE,"HV-Royal Windsor Dr., Miss.   ",2077 Royal Windsor Dr,Mississauga,Ontario,L5J 1K5,Active
340,2449,HAR,FALSE,"HV -Westmount Rd.W.,Kitchener ",80 Westmount Rd West,Kitchener,Ontario,N2M 1R5,Active
341,2450,HAR,FALSE,"HV-Rowntree Dairy Rd,Woodbridg",1000 Rowntree Dairy Rd,Woodbridge,Ontario,L4L 5X3,Active
342,2451,HAR,FALSE,HV Plus-WaterdownShopping Ctr ,255 Dundas St East,Waterdown,Ontario,L0R 2H6,Active
343,2723,HAR,FALSE,HV Plus - Winnipeg            ,2000 Wellington Ave,Winnipeg,Manitoba,R3H 1C2,Closed
344,2724,HAR,FALSE,"HV-Harvey's/2SCP,Calgary      ",2000 Airport Rd NE,Calgary,Alberta,T2E 6W5,Closed
345,2725,HAR,FALSE,"HV-Concourse  C,Calgary       ",2000 Airport Rd NE,Calgary,Alberta,T2E 6W5,Closed
346,2726,HAR,FALSE,HV Plus- Edmonton             ,Edmonton International Airport Main Term,Edmonton,Alberta,T5J 2T2,Active
347,2727,HAR,FALSE,"HV Plus- Harvey's-L2, Van     ",SSP Canada Food Services,Richmond,British Columbia,V7B 1W2,Closed
348,2728,HAR,FALSE,HV Royal Bank Plaza (Food Crt),"Royal Bank Plaza, 200 Bay Street",Toronto,Ontario,M5J 2J1,Active
349,2729,HAR,FALSE,HV Toronto Life Square        ,10 Dundas Street East,Toronto,Ontario,M5B 2L6,Active
350,2730,HAR,FALSE,"HV-Pierrefonds, QC            ",14855 Blvd de Pierrefonds,Pierrefonds,Quebec,H9H 4M5,Active
351,2731,HAR,FALSE,SC Plus-Burloak/Oakville      ,3543 Wyercroft Road,Oakville,Ontario,L6L 0B7,Active
352,2732,HAR,FALSE,SC Plus-Markham               ,725 Markland St.,Markham,Ontario,L6C 0G6,Active
353,2733,HAR,FALSE,"HV-Frontenac Mall, Kingston   ",1310 Bath Road,Kingston,Ontario,K7M 4X4,Active
354,2734,HAR,TRUE,"HV-5485 Dundas St W, Etobicoke",5485 Dundas St W,Etobicoke,Ontario,M9B 1B5,Active
355,2735,HAR,FALSE,"HV-Wasaga Beach, Ontario      ",349 Main Street,Wasaga Beach,Ontario,L9Z 0B6,Active
356,2736,HAR,FALSE,HV- London                    ,991 Wellington Road,London,Ontario,N6E 3A9,Active
357,2737,HAR,FALSE,HV-Hunt Club & Riverside      ,222-1 Hunt Club Road,Ottawa,Ontario,K1V 1C1,Active
358,2760,HAR,FALSE,SC Plus-Markham Rd & 14 Ave   ,7750 Markham Road,Markham,Ontario,L3S 3K1,Active
359,2776,HAR,FALSE,SC Plus-Weston & Rutherford   ,3737 Rutherford Rd.,Woodbridge,Ontario,L4L 1A6,Active
360,2793,HAR,FALSE,"HV+-Dundas St. S., Cambridge  ",101 Dundas St S.,Cambridge,Ontario,N1R 8N9,Active
361,2794,HAR,FALSE,"HV-Fanshawe Park Rd., London  ",90 Fanshawe Park Rd East,London,Ontario,N5X 4C5,Active
362,2795,HAR,FALSE,"HV-Langley, British Columbia  ","",Langley,British Columbia,"",Inactive
363,2796,HAR,FALSE,"HV+- Hwy 118 W,Bracebridge    ",150 Hwy 118 W.,Bracebridge,Ontario,P1L 1T4,Active
364,2797,HAR,FALSE,"HV+-University Ave., Charlott ",359 University Ave (Swiss #1929),Charlottetown,Prince Edward Island,C1A 4M9,Active
365,2798,HAR,FALSE,"HV+-McLaughlin Rd.,Miss.      ",5980 McLaughlin Rd.,Mississauga,Ontario,L5R 3X9,Active
366,2799,HAR,FALSE,"HV+-Milner Ave, Toronto       ",853 Milner Ave.,Scarborough,Ontario,M1B 5N6,Active
367,2800,HAR,FALSE,"HV-Rue Moreau & Pierre, St Luc",240 Boul Omer-Marcil,St-Jean-Sur-Richelie,Quebec,J2W 2V1,Active
368,2801,HAR,FALSE,"HV-Merivale & Viewmnt., Ottawa",1650 Merivale Rd,Nepean,Ontario,K2G 4A1,Active
369,2802,HAR,FALSE,"HV-Boul Roland Ter., Longueuil",1165 Chemin Du Tremblay,Longueuil,Quebec,J4N 1R4,Active
370,2803,HAR,TRUE,"HV+-2955 Bloor St, Toronto    ",2955 Bloor St W,Etobicoke,Ontario,M8X 1B8,Closed
371,2804,HAR,FALSE,Harvey's Beauport             ,729 Rue Clemenceau,Beauport,Quebec,G1C 7T9,Active
372,2805,HAR,FALSE,HV-Don Mills & Barber Green Rd,898 Don Mills Rd,North York,Ontario,M3C 1V6,Active
373,2806,HAR,FALSE,HV-Wood. & Edinburgh-Guelph   ,223 Woodlawn Rd West,Guelph,Ontario,N1H 8P4,Active
374,2807,HAR,FALSE,"HV-Levis, Quebec              ",1365 Route des Rivières #100,Levis,Quebec,G7A 2V6,Active
375,2893,HAR,FALSE,"HV-Dundas & Shorncliffe, Tor  ",6303 Airport Road,Mississauga,Ontario,L4V 1R8,Inactive
376,2894,HAR,FALSE,"HV-175 Consumers Dr, Whitby   ",175 Consumers Dr,Whitby,Ontario,L1N 1C4,Active
377,2895,HAR,FALSE,Harvey's Home Depot - Winnipeg,"",Winnipeg,Manitoba,"",Inactive
378,2896,HAR,FALSE,Harvey's Home Depot-Miss.     ,2920 Argentia Rd,Mississauga,Ontario,L5N 8C5,Closed
379,2897,HAR,TRUE,"HV-HD Kirkham Dr., Markham    ",50 Kirkham Dr,Markham,Ontario,L3S 4K7,Closed
380,2900,HAR,TRUE,HV HD-Gatineau                ,243 Montee Paiement,Gatineau,Quebec,J8P 6M7,Closed
381,2901,HAR,TRUE,HV HD - Oshawa                ,1481 Harmony Rd N,Oshawa,Ontario,L1H 7K5,Inactive
382,2902,HAR,TRUE,HV-HD Holiday Dr. Brantford   ,25 Holiday Dr,Brantford,Ontario,N3R 7J4,Closed
383,2903,HAR,TRUE,HV HD - Dartmouth             ,60 Baker Dr,Dartmouth,Nova Scotia,B2W 6L4,Closed
384,2904,HAR,TRUE,HV HD-Sudbury                 ,1500 Marcus Dr,Sudbury,Ontario,P3B 4K5,Active
385,2905,HAR,TRUE,"HV HD w/ToAst, Halifax        ",368 Lacewood Dr,Halifax,Nova Scotia,B3S 1L8,Closed
386,2906,HAR,TRUE,Harvey's ToAst                ,825 Caledonia Rd,North York,Ontario,M6B 3X8,Closed
387,2907,HAR,TRUE,HV HD - Laval                 ,1400 Boul Le Corbusier,Laval,Quebec,H7N 6J5,Closed
388,2908,HAR,FALSE,HV-HD Regent St. Winnipeg E.  ,1590 Regent Ave W,Winnipeg,Manitoba,R2C 3B4,Closed
389,2909,HAR,TRUE,Harvey's HD                   ,210 Bell Blvd,Belleville,Ontario,K8P 5L8,Closed
390,2910,HAR,TRUE,Harvey's - Kelowna            ,2515 Enterprise Way,Kelowna,British Columbia,V1X 7K2,Closed
391,2911,HAR,TRUE,HV - Home Depot (Saskatoon)   ,707 Circle Dr E,Saskatoon,Saskatchewan,S7K 0V1,Inactive
392,2912,HAR,TRUE,"HV HD-10th Line Road, Orleans ",2121 10 Line Rd,Orleans,Ontario,K4A 4C5,Inactive
393,2913,HAR,FALSE,"HVHD - Mavis Road, Mississauga",3065 Mavis Rd,Mississauga,Ontario,L5C 1T7,Closed
394,2914,HAR,TRUE,"HV HD-137th Avenue, Edmonton  ",13360 137 Ave NW,Edmonton,Alberta,T5L 5C9,Inactive
395,2915,HAR,TRUE,"HV HD-104th Street, Edmonton  ",6725 104 St NW,Edmonton,Alberta,T6H 2L3,Closed
396,2916,HAR,TRUE,"HV HD-Mill Stream Rd.,Victoria",2400 Millstream Rd,Victoria,British Columbia,V9B 3R3,Inactive
397,2917,HAR,FALSE,HV-Strathroy (SWI & HAR Combo),"329 Caradoc Sreet S,",Strathroy,Ontario,N7G 2P4,Active
398,2918,HAR,TRUE,"HV HD-County Hills, Calgary   ",388 Country Hills Blvd NE,Calgary,Alberta,T3K 5J6,Closed
399,2919,HAR,TRUE,HV-Home Depot-Peterborough    ,500 Lansdowne St W,Peterborough,Ontario,K9J 8J7,Closed
400,2920,HAR,FALSE,HV-Lindsay (SWI & HAR Combo)  ,400 Kent St. W.,Lindsay,Ontario,K9V 6E3,Active
401,2921,HAR,FALSE,HV HD - Cherry Street   Toront,Cherry Street,Toronto,Ontario,"",Closed
402,2922,HAR,FALSE,"HVHD - GreatLakesDr., Brampton",60 Great Lakes Drive,Brampton,Ontario,L6R 2K7,Closed
403,2923,HAR,FALSE,"HVHD - MapleRoad, RichmondHill",50 Red Maple Rd,Richmond Hill,Ontario,L4B 4K1,Closed
404,2924,HAR,FALSE,"HV HD - Laird Dr., Toronto    ",101 Wicksteed Ave,Toronto,Ontario,M4G 4H9,Active
405,2925,HAR,FALSE,"HV HD-Kipling Avenue, Toronto ",1983 Kipling Ave,Etobicoke,Ontario,M9W 4J4,Closed
406,2926,HAR,TRUE,"HV HD-Eglinton Ave.E.,Toronto ",2911 Eglinton Ave E,Scarborough,Ontario,M1J 2E5,Closed
407,2927,HAR,TRUE,HV-Regina (SWI & HAR Combo)   ,4436 Rochdale Blvd,Regina,Saskatchewan,S4X 4P7,Active
408,2928,HAR,FALSE,"HVHD - Kingston Road, Ajax    ",260 Kingston Rd East,Ajax,Ontario,L1Z 1G1,Closed
409,2929,HAR,TRUE,"HV HD-Shawville Blvd. SE,Calg ",390 Shawville Blvd SE,Calgary,Alberta,T2Y 3S4,Closed
410,2930,HAR,FALSE,"HV/HD/SC-CentennialPkwyN.,Ham ",350 Centennial Pky North,Hamilton,Ontario,L8E 2X4,Closed
411,2931,HAR,FALSE,HV/HD/SC-FanshawePk.Rd..London,600 Fanshawe Park Rd East,London,Ontario,N5X 1L1,Closed
412,2932,HAR,FALSE,"HV/HD/SC-Yonge St., Newmarket ",17850 Yonge Street,Newmarket,Ontario,L3Y 8S1,Closed
413,2933,HAR,TRUE,HV-60 Grand Marshall Dr.      ,60 Grand Marshall Dr,Scarborough,Ontario,M1B 5N6,Closed
414,2934,HAR,TRUE,"HV-Home Depot-Edmonton, Alta  ",2020 101 St NW,Edmonton,Alberta,T6N 1J2,Closed
415,2935,HAR,FALSE,Harvey's 6713 Lundy's Lane    ,6713 Lundy's Lane,Niagara Falls,Ontario,L2G 1V4,Active
416,2936,HAR,FALSE,"HVPlus-MainSt.W., PortColborne",575 Main St West,Port Colborne,Ontario,L3K 5Y9,Active
417,2937,HAR,FALSE,HV-Winnipeg (SWI & HAR Combo) ,Polo Festival Empress St,Winnipeg,Manitoba,"",Deal did not Proceed
418,2938,HAR,FALSE,"HV - Gardiners Road, Kingston ",606 Gardiners Rd,Kingston,Ontario,K7M 3X9,Closed
419,2939,HAR,TRUE,"HV HD-E. Victoria Ave.,Regina ",1867 Victoria Ave E,Regina,Saskatchewan,S4N 6E6,Closed
420,2940,HAR,FALSE,HV/HD/SC - Davidson Court     ,3050 Davidson Court,Burlington,Ontario,L7M 4M9,Closed
421,2941,HAR,FALSE,"HV HD -Bishop Gradin, Winnipeg",1999 Bishop Grandin Blvd,Winnipeg,Manitoba,R2M 5S1,Closed
422,2942,HAR,FALSE,"HV HD-Empress Street,Winnipeg ",727 Empress St,Winnipeg,Manitoba,R3G 3P5,Closed
423,2943,HAR,FALSE,HVPlus - McNaughton Avenue    ,60 McNaughton Ave,Wallaceburg,Ontario,N8A 1R9,Active
424,2944,HAR,FALSE,"HVPlus - ErieSt.S., Leamington",250 Erie St S,Leamington,Ontario,N8H 3C2,Closed
425,2946,HAR,FALSE,"HVPlus-boulNewman,VilleLasalle",7881 Boul Newman,LaSalle,Quebec,H8N 1X7,Active
426,2948,HAR,FALSE,"HVPlus - Peel Street, Montreal",1232 Rue Peel,Montreal,Quebec,H3B 2T6,Closed
427,2949,HAR,FALSE,"HV-GillesVilleneuve,Berthierv ",1121 Ave Gilles-Villeneuve,Berthierville,Quebec,J0K 1A0,Active
428,2952,HAR,FALSE,"HV Plus-New Minas, Nova Scotia",9269 Commercial Street,New Minas,Nova Scotia,B4N 3G2,Active
429,2953,HAR,FALSE,"HV-Hanna Ave,Toronto          ",75 Hanna Avenue,Toronto,Ontario,M6K 3N7,Active
430,2954,HAR,TRUE,"Har Plus - Halifax,Nova Scotia",277 Lacewood Dr,Halifax,Nova Scotia,B3M 4K3,Closed
431,2955,HAR,FALSE,"HV - Keele Street, Maple      ",9222 Keele Street,Concord,Ontario,L4K 5A3,Active
432,2956,HAR,FALSE,"HV - First Street, Orangeville",93 1 St.,Orangeville,Ontario,L9W 2E8,Active
433,2957,HAR,TRUE,"HV-SignalHillCentreSW.,Calgary",5658 Signal Hill Ctr SW (Swiss#1912),Calgary,Alberta,T3H 3P8,Closed
434,2959,HAR,FALSE,"HV-Huntsville,Ontario         ",150 Hanes Rd.,Huntsville,Ontario,P1H 1M4,Active
